Subject,Running,Correct_Response,Trigger,List1,List1.Sample,Prime,Target,Target2.ACC,Target2.RT
28,List1,6,166,66,38,greatly,chief,1,485
28,List1,6,167,67,137,illness,strong,1,361
28,List1,6,168,68,141,calmness,deaf,1,394
28,List1,6,169,69,11,deathlike,dead,1,476
28,List1,6,170,70,50,waiflike,sick,1,475
28,List1,6,171,71,20,highly,worth,1,573
28,List1,6,172,72,144,stainless,thank,1,575
28,List1,6,173,73,74,warlike,tooth,1,391
28,List1,6,183,83,5,drawer,tract,0,458
28,List1,6,184,84,95,greenish,sculpt,1,405
28,List1,6,185,85,77,bookish,self,1,611
28,List1,6,186,86,48,drunken,fresh,1,474
28,List1,6,187,87,60,foolish,debt,1,640
28,List1,6,188,88,34,freakish,pray,1,691
28,List1,6,189,89,124,flaxen,profess,1,542
28,List1,6,190,90,153,hunter,soft,1,480
28,List1,6,191,91,86,sailor,fast,1,404
28,List2,6,1,1,101,breadth,bread,1,407
28,List2,6,2,2,35,hearth,hear,1,503
28,List2,6,3,3,5,youth,you,1,424
28,List2,6,8,8,193,career,car,1,557
28,List2,6,9,9,135,ratify,rat,1,399
28,List2,6,10,10,67,factory,fact,1,447
28,List2,6,11,11,36,pillory,pill,1,431
28,List2,6,15,15,16,seedling,seed,1,450
28,List2,6,16,16,39,warmth,warm,1,584
28,List2,6,17,17,72,fourth,four,1,560
28,List2,6,18,18,6,boyhood,boy,1,592
28,List2,6,19,19,78,eleventh,eleven,1,409
28,List2,6,20,20,94,sixth,six,1,693
28,List2,6,21,21,163,duckling,duck,1,429
28,List2,6,22,22,172,stardom,star,1,416
28,List2,6,23,23,132,manhood,man,1,342
28,List2,6,33,33,22,cashier,cash,1,396
28,List2,6,34,34,26,solidify,solid,1,485
28,List2,6,35,35,69,fortify,fort,1,608
28,List2,6,36,36,76,profiteer,profit,1,409
28,List2,6,37,37,58,directory,direct,1,820
28,List2,6,38,38,103,armory,arm,0,472
28,List2,6,39,39,55,acidify,acid,0,420
28,List2,6,40,40,102,frontier,front,1,471
28,List2,6,41,41,165,humidify,humid,0,406
28,List2,6,51,51,141,witness,wit,1,425
28,List2,6,53,53,176,listen,list,1,385
28,List2,6,54,54,71,pastor,past,1,495
28,List2,6,55,55,28,banish,ban,1,382
28,List2,6,56,56,147,heathen,heath,1,441
28,List2,6,57,57,157,mister,mist,0,412
28,List2,6,58,58,85,raptor,rapt,1,475
28,List2,6,65,65,162,helpless,help,1,653
28,List2,6,66,66,86,chiefly,chief,1,468
28,List2,6,67,67,155,strongly,strong,1,460
28,List2,6,68,68,169,deafness,deaf,1,743
28,List2,6,69,69,3,deadly,dead,1,368
28,List2,6,70,70,173,sickness,sick,1,344
28,List2,6,71,71,118,worthless,worth,1,459
28,List2,6,72,72,191,thankless,thank,1,316
28,List2,6,73,73,23,toothless,tooth,1,412
28,List2,6,83,83,98,tractor,tract,0,454
28,List2,6,84,84,45,sculptor,sculpt,0,506
28,List2,6,85,85,99,selfish,self,1,462
28,List2,6,86,86,100,freshen,fresh,1,343
28,List2,6,87,87,189,debtor,debt,0,395
28,List2,6,88,88,10,prayer,pray,1,450
28,List2,6,89,89,63,professor,profess,0,486
28,List2,6,90,90,73,soften,soft,1,416
28,List2,6,91,91,65,fasten,fast,1,583
28,List2,6,104,4,197,breadth,kind,1,958
28,List2,6,105,5,178,hearth,dump,1,377
28,List2,6,106,6,4,youth,ran,1,392
28,List2,6,107,7,49,pillory,dear,1,467
28,List2,6,112,12,25,career,hick,1,405
28,List2,6,113,13,123,ratify,audit,1,700
28,List2,6,114,14,170,factory,test,1,463
28,List2,6,124,24,19,seedling,bore,1,459
28,List2,6,125,25,50,warmth,ten,1,427
28,List2,6,126,26,60,fourth,free,1,501
28,List2,6,127,27,47,boyhood,king,1,466
28,List2,6,128,28,2,eleventh,sap,1,551
28,List2,6,129,29,168,sixth,earth,1,590
28,List2,6,130,30,156,duckling,grow,1,404
28,List2,6,131,31,121,stardom,serf,0,540
28,List2,6,132,32,54,manhood,heal,1,483
28,List2,6,142,42,88,cashier,class,1,515
28,List2,6,143,43,15,solidify,hotel,1,498
28,List2,6,144,44,64,fortify,market,1,590
28,List2,6,145,45,196,profiteer,just,1,542
28,List2,6,146,46,114,directory,court,1,546
28,List2,6,147,47,66,armory,null,1,527
28,List2,6,148,48,138,acidify,racket,0,408
28,List2,6,149,49,62,frontier,musket,1,742
28,List2,6,150,50,61,humidify,cloth,1,405
28,List2,6,152,52,150,witness,imp,1,490
28,List2,6,159,59,180,listen,flow,1,361
28,List2,6,160,60,139,pastor,trait,0,512
28,List2,6,161,61,125,banish,limb,1,748
28,List2,6,162,62,116,heathen,hung,1,578
28,List2,6,163,63,21,mister,poll,1,412
28,List2,6,164,64,113,raptor,van,0,433
28,List2,6,174,74,80,helpless,weak,1,442
28,List2,6,175,75,24,chiefly,great,1,565
28,List2,6,176,76,146,strongly,ill,1,465
28,List2,6,177,77,105,deafness,calm,1,1056
28,List2,6,178,78,181,deadly,death,1,425
28,List2,6,179,79,70,sickness,waif,0,671
28,List2,6,180,80,171,worthless,high,1,447
28,List2,6,181,81,124,thankless,stain,1,429
28,List2,6,182,82,198,toothless,war,1,421
28,List2,6,192,92,59,tractor,draw,1,477
28,List2,6,193,93,79,sculptor,green,1,426
28,List2,6,194,94,160,selfish,book,1,469
28,List2,6,195,95,130,freshen,drunk,1,405
28,List2,6,196,96,195,debtor,fool,1,437
28,List2,6,197,97,12,prayer,freak,1,410
28,List2,6,198,98,183,professor,flax,1,490
28,List2,6,199,99,20,soften,hunt,1,443
28,List2,6,200,100,34,fasten,sail,1,455
28,List1,5,245,101,106,cavalier,caval,1,461
28,List1,5,245,102,55,brigadier,brigad,1,521
28,List1,5,245,103,99,chevalier,cheval,1,550
28,List1,5,245,104,75,chandelier,chandel,1,634
28,List1,5,245,105,72,adulatory,adulat,1,518
28,List1,5,245,106,185,amatory,amat,1,510
28,List1,5,245,107,175,arbory,arb,1,690
28,List1,5,245,108,178,curatory,curat,1,520
28,List1,5,245,109,45,dormitory,dormit,1,565
28,List1,5,245,110,40,olfactory,olfact,1,542
28,List1,5,245,111,135,territory,territ,1,455
28,List1,5,245,112,170,domineer,domin,1,524
28,List1,5,245,113,193,mutineer,mutin,1,547
28,List1,5,245,114,36,celestify,celest,1,700
28,List1,5,245,115,24,corporify,corpor,1,575
28,List1,5,245,116,25,daintify,daint,1,659
28,List1,5,245,117,152,dandify,dand,1,451
28,List1,5,245,118,177,fructify,fruct,1,531
28,List1,5,245,119,100,sensify,sens,1,578
28,List1,5,245,120,191,veneer,ven,1,610
28,List1,5,245,121,199,reindeer,reind,1,598
28,List1,5,245,122,13,carbineer,carbin,1,861
28,List1,5,245,123,109,donatory,donat,1,483
28,List1,5,245,124,104,excretory,excret,1,524
28,List1,5,245,125,187,gustatory,gustat,1,623
28,List1,5,245,126,160,monitory,monit,1,502
28,List1,5,245,127,159,purgatory,purgat,1,483
28,List1,5,245,128,113,rectory,rect,1,525
28,List1,5,245,129,67,refectory,refect,1,495
28,List1,5,245,130,101,revisory,revis,1,463
28,List1,5,245,131,154,senatory,senat,1,460
28,List1,5,245,132,76,signatory,signat,1,535
28,List1,5,245,133,27,alkalify,alkal,1,484
28,List1,5,245,134,61,calcify,calc,1,452
28,List1,5,245,135,111,calorify,calor,1,500
28,List1,5,245,136,200,capacify,capac,1,490
28,List1,5,245,137,12,diabolify,diabol,1,529
28,List1,5,245,138,65,horrify,horr,1,566
28,List1,5,245,139,192,modify,mod,1,590
28,List1,5,245,140,119,prettify,prett,1,471
28,List1,5,245,141,41,stratify,strat,1,523
28,List1,5,245,142,166,terrify,terr,1,538
28,List1,5,245,143,35,damnatory,damnat,1,608
28,List1,5,245,144,165,piscatory,piscat,1,565
28,List1,5,245,145,132,darling,dar,1,634
28,List1,5,245,146,29,sibling,sib,1,541
28,List1,5,245,147,98,wisdom,wis,1,569
28,List1,5,245,148,78,offertory,offert,1,480
28,List1,5,245,149,131,crematory,cremat,1,533
28,List1,5,245,150,52,carnify,carn,1,484
28,List1,5,246,151,39,eternish,etern,1,578
28,List1,5,246,152,19,guinness,guin,1,552
28,List1,5,246,153,145,simply,simp,1,500
28,List1,5,246,154,73,brambly,bramb,1,498
28,List1,5,246,155,49,grizzly,grizz,1,583
28,List1,5,246,156,44,sprightly,spright,0,496
28,List1,5,246,157,53,brinish,brin,1,481
28,List1,5,246,158,186,flemish,flem,0,483
28,List1,5,246,159,155,skirmish,skirm,1,625
28,List1,5,246,160,136,varnish,varn,1,596
28,List1,5,246,161,26,aspirator,aspirat,1,648
28,List1,5,246,162,172,aviator,aviat,1,493
28,List1,5,246,163,139,bachelor,bachel,1,401
28,List1,5,246,164,163,corridor,corrid,1,628
28,List1,5,246,165,97,creator,creat,1,645
28,List1,5,246,166,142,realtor,realt,1,390
28,List1,5,246,167,134,broiden,broid,1,611
28,List1,5,246,168,79,burden,burd,1,484
28,List1,5,246,169,93,spearmen,spearm,1,732
28,List1,5,246,170,114,spoken,spok,1,514
28,List1,5,246,171,189,stamen,stam,1,568
28,List1,5,246,172,149,trouser,trous,1,510
28,List1,5,246,173,28,smoulder,smould,0,537
28,List1,5,246,174,147,spinster,spinst,1,485
28,List1,5,246,175,156,tamper,tamp,1,661
28,List1,5,246,176,51,thunder,thund,0,456
28,List1,5,246,177,8,monger,mong,1,624
28,List1,5,246,178,80,pamper,pamp,1,473
28,List1,5,246,179,125,semester,semest,1,506
28,List1,5,246,180,30,hamper,hamp,1,698
28,List1,5,246,181,122,jasper,jasp,1,501
28,List1,5,246,182,138,dander,dand,1,565
28,List1,5,246,183,181,cluster,clust,1,517
28,List1,5,246,184,146,clyster,clyst,1,472
28,List1,5,246,185,3,betroth,betro,1,513
28,List1,5,246,186,133,birth,bir,1,670
28,List1,5,246,187,21,belly,bel,1,689
28,List1,5,246,188,91,comply,comp,1,507
28,List1,5,246,189,118,purply,purp,1,563
28,List1,5,246,190,6,spindly,spind,1,582
28,List1,5,246,191,33,sprawly,spraw,1,823
28,List1,5,246,192,18,brackish,brack,1,628
28,List1,5,246,193,173,snakish,snak,1,577
28,List1,5,246,194,194,condor,cond,1,751
28,List1,5,246,195,184,curator,curat,1,626
28,List1,5,246,196,105,harbor,harb,1,513
28,List1,5,246,197,9,mirror,mirr,1,604
28,List1,5,246,198,59,lichen,lich,1,523
28,List1,5,246,199,167,women,wom,1,510
28,List1,5,246,200,112,tinder,tind,0,433
28,List2,5,245,101,109,amplifier,amplif,1,448
28,List2,5,245,102,104,amusing,amus,1,536
28,List2,5,245,103,33,apprising,appris,1,462
28,List2,5,245,104,40,arising,aris,1,424
28,List2,5,245,105,75,blaming,blam,1,584
28,List2,5,245,106,131,candify,cand,1,510
28,List2,5,245,107,185,capturing,captur,1,506
28,List2,5,245,108,142,certify,cert,1,545
28,List2,5,245,109,8,clarify,clar,1,473
28,List2,5,245,110,166,clumsier,clums,1,470
28,List2,5,245,111,144,comelier,comel,1,376
28,List2,5,245,112,200,comparing,compar,1,1086
28,List2,5,245,113,11,competing,compet,1,474
28,List2,5,245,114,44,conditory,condit,1,521
28,List2,5,245,115,136,crating,crat,0,471
28,List2,5,245,116,96,culpatory,culpat,1,446
28,List2,5,245,117,48,dandify,dand,1,571
28,List2,5,245,118,89,dilatory,dilat,1,811
28,List2,5,245,119,164,dinkier,dink,1,701
28,List2,5,245,120,167,dizzier,dizz,1,742
28,List2,5,245,121,190,droning,dron,1,428
28,List2,5,245,122,57,emptier,empt,1,548
28,List2,5,245,123,127,emulatory,emulat,1,748
28,List2,5,245,124,56,emulsify,emuls,1,420
28,List2,5,245,125,199,felicify,felic,1,517
28,List2,5,245,126,29,flimsier,flims,1,646
28,List2,5,245,127,182,forcing,forc,1,417
28,List2,5,245,128,111,forging,forg,1,497
28,List2,5,245,129,30,fumify,fum,1,566
28,List2,5,245,130,42,hortatory,hortat,1,625
28,List2,5,245,131,128,lonelier,lonel,1,861
28,List2,5,245,132,129,monitory,monit,1,477
28,List2,5,245,133,52,nippier,nipp,1,451
28,List2,5,245,134,188,nuttier,nutt,1,939
28,List2,5,245,135,187,peskier,pesk,0,611
28,List2,5,245,136,53,punitory,punit,1,451
28,List2,5,245,137,9,purifier,purif,1,377
28,List2,5,245,138,137,ropier,rop,0,431
28,List2,5,245,139,13,stratify,strat,1,458
28,List2,5,245,140,119,terrify,terr,1,443
28,List2,5,245,141,110,territory,territ,1,489
28,List2,5,245,142,87,garaging,garag,1,564
28,List2,5,245,143,122,gliding,glid,1,492
28,List2,5,245,144,140,gouging,goug,1,528
28,List2,5,245,145,107,grating,grat,1,1064
28,List2,5,245,146,14,hiking,hik,1,546
28,List2,5,245,147,161,impeding,imped,1,620
28,List2,5,245,148,41,lopping,lopp,1,545
28,List2,5,245,149,90,merging,merg,1,500
28,List2,5,245,150,186,parading,parad,1,459
28,List2,5,246,151,151,barmen,barm,1,522
28,List2,5,246,152,177,brazen,braz,1,377
28,List2,5,246,153,83,broken,brok,1,411
28,List2,5,246,154,31,fifteen,fifte,1,623
28,List2,5,246,155,145,gotten,gott,1,449
28,List2,5,246,156,1,happen,happ,1,527
28,List2,5,246,157,153,kitchen,kitch,0,443
28,List2,5,246,158,148,stolen,stol,1,530
28,List2,5,246,159,97,worsen,wors,1,438
28,List2,5,246,160,7,writhen,writh,0,481
28,List2,5,246,161,32,blemish,blem,1,526
28,List2,5,246,162,17,furbish,furb,1,443
28,List2,5,246,163,74,skirmish,skirm,1,560
28,List2,5,246,164,179,angrily,angri,1,410
28,List2,5,246,165,108,bimonthly,bimonth,1,824
28,List2,5,246,166,115,colly,col,1,482
28,List2,5,246,167,154,dishevely,disheve,1,459
28,List2,5,246,168,143,equably,equab,1,536
28,List2,5,246,169,84,glibly,glib,1,499
28,List2,5,246,170,174,humbly,humb,1,632
28,List2,5,246,171,175,rally,ral,1,504
28,List2,5,246,172,51,spindly,spind,1,482
28,List2,5,246,173,18,suitably,suitab,1,467
28,List2,5,246,174,152,treacly,treac,1,1003
28,List2,5,246,175,38,trembly,tremb,1,424
28,List2,5,246,176,43,variably,variab,1,481
28,List2,5,246,177,159,baroness,baro,1,501
28,List2,5,246,178,117,deaconess,deaco,1,515
28,List2,5,246,179,46,guinness,guin,1,594
28,List2,5,246,180,134,haziness,hazi,0,495
28,List2,5,246,181,93,accusor,accus,1,477
28,List2,5,246,182,149,advisor,advis,1,442
28,List2,5,246,183,192,alluminor,allumin,1,452
28,List2,5,246,184,184,author,auth,0,378
28,List2,5,246,185,81,aviator,aviat,1,674
28,List2,5,246,186,27,censor,cens,1,437
28,List2,5,246,187,133,cursor,curs,1,462
28,List2,5,246,188,91,devisor,devis,1,508
28,List2,5,246,189,112,emperor,emper,1,585
28,List2,5,246,190,37,guarantor,guarant,1,423
28,List2,5,246,191,68,literator,literat,1,455
28,List2,5,246,192,95,paritor,parit,1,517
28,List2,5,246,193,158,recaptor,recapt,1,524
28,List2,5,246,194,194,redactor,redact,1,461
28,List2,5,246,195,126,tremor,trem,1,644
28,List2,5,246,196,77,vector,vect,1,465
28,List2,5,246,197,82,terribly,terrib,1,498
28,List2,5,246,198,92,tolerably,tolerab,1,692
28,List2,5,246,199,106,volubly,volub,1,559
28,List2,5,246,200,120,wiggly,wigg,1,635
29,List1,6,4,4,192,kindling,kind,1,569
29,List1,6,5,5,169,dumpling,dump,1,650
29,List1,6,6,6,60,random,ran,1,707
29,List1,6,7,7,81,dearth,dear,1,729
29,List1,6,12,12,170,hickory,hick,1,1214
29,List1,6,13,13,61,auditory,audit,1,887
29,List1,6,14,14,140,testify,test,1,552
29,List1,6,24,24,92,boredom,bore,0,722
29,List1,6,25,25,91,tenth,ten,1,566
29,List1,6,26,26,133,freedom,free,1,434
29,List1,6,27,27,154,kingdom,king,0,599
29,List1,6,28,28,135,sapling,sap,0,459
29,List1,6,29,29,30,earthling,earth,1,525
29,List1,6,30,30,164,growth,grow,1,524
29,List1,6,31,31,20,serfdom,serf,1,1032
29,List1,6,32,32,111,health,heal,1,535
29,List1,6,42,42,141,classify,class,1,413
29,List1,6,43,43,155,hotelier,hotel,1,532
29,List1,6,44,44,106,marketeer,market,1,488
29,List1,6,45,45,179,justify,just,1,607
29,List1,6,46,46,178,courtier,court,1,506
29,List1,6,47,47,103,nullify,null,1,724
29,List1,6,48,48,11,racketeer,racket,1,728
29,List1,6,49,49,58,musketeer,musket,0,818
29,List1,6,50,50,165,clothier,cloth,1,953
29,List1,6,52,52,131,imply,imp,0,529
29,List1,6,59,59,113,flower,flow,1,568
29,List1,6,60,60,16,traitor,trait,1,519
29,List1,6,61,61,79,limber,limb,1,544
29,List1,6,62,62,10,hunger,hung,0,540
29,List1,6,63,63,45,pollen,poll,1,800
29,List1,6,64,64,28,vanish,van,1,724
29,List1,6,74,74,33,weakness,weak,1,562
29,List1,6,75,75,139,greatly,great,1,492
29,List1,6,76,76,184,illness,ill,1,645
29,List1,6,77,77,148,calmness,calm,1,468
29,List1,6,78,78,35,deathlike,death,1,491
29,List1,6,79,79,93,waiflike,waif,0,1031
29,List1,6,80,80,85,highly,high,1,483
29,List1,6,81,81,5,stainless,stain,0,661
29,List1,6,82,82,197,warlike,war,1,591
29,List1,6,92,92,114,drawer,draw,1,524
29,List1,6,93,93,47,greenish,green,1,688
29,List1,6,94,94,128,bookish,book,1,547
29,List1,6,95,95,166,drunken,drunk,1,508
29,List1,6,96,96,48,foolish,fool,1,669
29,List1,6,97,97,186,freakish,freak,1,494
29,List1,6,98,98,196,flaxen,flax,1,866
29,List1,6,99,99,26,hunter,hunt,1,587
29,List1,6,100,100,110,sailor,sail,1,626
29,List1,6,101,1,101,kindling,bread,1,523
29,List1,6,102,2,194,dumpling,hear,1,538
29,List1,6,103,3,193,random,you,1,630
29,List1,6,108,8,109,hickory,car,1,558
29,List1,6,109,9,67,auditory,rat,1,698
29,List1,6,110,10,82,testify,fact,1,573
29,List1,6,111,11,68,dearth,pill,1,679
29,List1,6,115,15,138,boredom,seed,1,431
29,List1,6,116,16,190,tenth,warm,1,512
29,List1,6,117,17,136,freedom,four,1,751
29,List1,6,118,18,56,kingdom,boy,1,721
29,List1,6,119,19,53,sapling,eleven,1,651
29,List1,6,120,20,137,earthling,six,1,483
29,List1,6,121,21,55,growth,duck,1,580
29,List1,6,122,22,62,serfdom,star,1,620
29,List1,6,123,23,32,health,man,1,518
29,List1,6,133,33,38,classify,cash,1,593
29,List1,6,134,34,123,hotelier,solid,1,773
29,List1,6,135,35,14,marketeer,fort,1,558
29,List1,6,136,36,49,justify,profit,1,649
29,List1,6,137,37,163,courtier,direct,1,696
29,List1,6,138,38,22,nullify,arm,1,689
29,List1,6,139,39,126,racketeer,acid,1,666
29,List1,6,140,40,146,musketeer,front,1,707
29,List1,6,141,41,105,clothier,humid,1,645
29,List1,6,151,51,94,imply,wit,1,1259
29,List1,6,153,53,73,flower,list,1,645
29,List1,6,154,54,200,traitor,past,1,596
29,List1,6,155,55,96,limber,ban,1,572
29,List1,6,156,56,99,hunger,heath,1,514
29,List1,6,157,57,80,pollen,mist,1,628
29,List1,6,158,58,127,vanish,rapt,0,639
29,List1,6,165,65,174,weakness,help,1,544
29,List1,6,166,66,157,greatly,chief,1,541
29,List1,6,167,67,144,illness,strong,1,538
29,List1,6,168,68,51,calmness,deaf,1,698
29,List1,6,169,69,13,deathlike,dead,1,497
29,List1,6,170,70,39,waiflike,sick,1,613
29,List1,6,171,71,115,highly,worth,1,729
29,List1,6,172,72,160,stainless,thank,1,746
29,List1,6,173,73,185,warlike,tooth,1,602
29,List1,6,183,83,1,drawer,tract,1,1059
29,List1,6,184,84,134,greenish,sculpt,0,430
29,List1,6,185,85,37,bookish,self,1,692
29,List1,6,186,86,90,drunken,fresh,1,737
29,List1,6,187,87,172,foolish,debt,1,743
29,List1,6,188,88,175,freakish,pray,1,765
29,List1,6,189,89,18,flaxen,profess,1,679
29,List1,6,190,90,198,hunter,soft,1,555
29,List1,6,191,91,41,sailor,fast,1,550
29,List2,6,1,1,123,breadth,bread,1,750
29,List2,6,2,2,185,hearth,hear,1,877
29,List2,6,3,3,41,youth,you,1,451
29,List2,6,8,8,71,career,car,1,474
29,List2,6,9,9,65,ratify,rat,1,753
29,List2,6,10,10,109,factory,fact,1,1051
29,List2,6,11,11,96,pillory,pill,1,487
29,List2,6,15,15,94,seedling,seed,1,528
29,List2,6,16,16,38,warmth,warm,1,603
29,List2,6,17,17,190,fourth,four,1,542
29,List2,6,18,18,200,boyhood,boy,1,760
29,List2,6,19,19,184,eleventh,eleven,1,492
29,List2,6,20,20,14,sixth,six,1,581
29,List2,6,21,21,143,duckling,duck,1,523
29,List2,6,22,22,110,stardom,star,1,883
29,List2,6,23,23,177,manhood,man,1,458
29,List2,6,33,33,152,cashier,cash,1,701
29,List2,6,34,34,46,solidify,solid,1,828
29,List2,6,35,35,138,fortify,fort,1,602
29,List2,6,36,36,8,profiteer,profit,1,627
29,List2,6,37,37,117,directory,direct,1,693
29,List2,6,38,38,50,armory,arm,1,597
29,List2,6,39,39,68,acidify,acid,1,570
29,List2,6,40,40,179,frontier,front,1,507
29,List2,6,41,41,83,humidify,humid,1,573
29,List2,6,51,51,21,witness,wit,1,990
29,List2,6,53,53,13,listen,list,1,861
29,List2,6,54,54,17,pastor,past,1,558
29,List2,6,55,55,91,banish,ban,1,727
29,List2,6,56,56,112,heathen,heath,1,868
29,List2,6,57,57,100,mister,mist,0,552
29,List2,6,58,58,29,raptor,rapt,0,576
29,List2,6,65,65,116,helpless,help,1,653
29,List2,6,66,66,163,chiefly,chief,1,680
29,List2,6,67,67,153,strongly,strong,1,845
29,List2,6,68,68,92,deafness,deaf,1,631
29,List2,6,69,69,32,deadly,dead,1,473
29,List2,6,70,70,93,sickness,sick,1,528
29,List2,6,71,71,27,worthless,worth,1,696
29,List2,6,72,72,191,thankless,thank,1,550
29,List2,6,73,73,52,toothless,tooth,1,477
29,List2,6,83,83,192,tractor,tract,1,831
29,List2,6,84,84,36,sculptor,sculpt,1,786
29,List2,6,85,85,31,selfish,self,1,929
29,List2,6,86,86,70,freshen,fresh,1,545
29,List2,6,87,87,77,debtor,debt,1,547
29,List2,6,88,88,141,prayer,pray,1,891
29,List2,6,89,89,188,professor,profess,1,813
29,List2,6,90,90,126,soften,soft,1,487
29,List2,6,91,91,37,fasten,fast,1,410
29,List2,6,104,4,124,breadth,kind,1,694
29,List2,6,105,5,49,hearth,dump,1,613
29,List2,6,106,6,103,youth,ran,1,561
29,List2,6,107,7,4,pillory,dear,1,522
29,List2,6,112,12,55,career,hick,1,990
29,List2,6,113,13,61,ratify,audit,1,872
29,List2,6,114,14,125,factory,test,1,518
29,List2,6,124,24,47,seedling,bore,0,604
29,List2,6,125,25,171,warmth,ten,1,690
29,List2,6,126,26,16,fourth,free,1,550
29,List2,6,127,27,6,boyhood,king,1,611
29,List2,6,128,28,26,eleventh,sap,1,727
29,List2,6,129,29,45,sixth,earth,1,467
29,List2,6,130,30,76,duckling,grow,1,459
29,List2,6,131,31,114,stardom,serf,1,1076
29,List2,6,132,32,140,manhood,heal,1,570
29,List2,6,142,42,167,cashier,class,1,745
29,List2,6,143,43,164,solidify,hotel,1,704
29,List2,6,144,44,145,fortify,market,1,468
